Time,Data
0.937 sec,35.0943006761429
0.938 sec,34.6760720134551
0.939 sec,33.1967188875897
0.94 sec,31.2947531057418
0.941 sec,29.7143267700496
0.942 sec,30.8041098260322
0.943 sec,34.0015462537534
0.944 sec,35.2618035481516
0.945 sec,37.0133045263409
0.946 sec,39.083865461015
0.947 sec,39.9031085773114
0.948 sec,41.0132932455074
0.949 sec,41.5758227638023
0.95 sec,43.5066810451527
0.951 sec,41.7695978549019
0.952 sec,41.074962633099
0.953 sec,39.4388509077078
0.954 sec,37.4403056254296
0.955 sec,33.7787268733289
0.956 sec,41.4636034397044
0.957 sec,42.1542470769168
0.958 sec,40.661436031319
0.959 sec,39.7102236669665
0.96 sec,39.1157936174504
0.961 sec,38.7949529351173
0.962 sec,33.8138932660043
0.963 sec,33.3057794663242
0.964 sec,34.9461234759208
0.965 sec,36.0237571940994
0.966 sec,36.1553036422391
0.967 sec,40.5083598463481
0.968 sec,40.0051048901961
0.969 sec,39.7005757418714
0.97 sec,42.043343228848
0.971 sec,41.1807431705436
0.972 sec,40.3682778402478
0.973 sec,39.5400498604018
0.974 sec,37.2450148168621
0.975 sec,36.6216045437011
0.976 sec,34.749742805725
0.977 sec,31.2242315745503
0.978 sec,37.4815395431029
0.979 sec,35.3821097461904
0.98 sec,35.7776934362687
0.981 sec,32.4321877780546
0.982 sec,32.3905083376706
0.983 sec,28.2102961766993
0.984 sec,25.8384485556122
0.985 sec,28.6385841888194
0.986 sec,32.1011219377076
0.987 sec,30.835879789703
0.988 sec,34.2920268518652
0.989 sec,35.3942023110648
0.99 sec,34.9814372543593
0.991 sec,37.0348268935189
0.992 sec,35.5251017269082
0.993 sec,34.26976614909
0.994 sec,33.3761121934627
0.995 sec,33.3256385849777
0.996 sec,31.4263348287185
0.997 sec,28.85498479156
0.998 sec,35.2094860835445
0.999 sec,35.6119214783384
1 sec,35.4074923668482
1.001 sec,34.358911829524
1.002 sec,33.3504933185784
1.003 sec,30.0297638190188
1.004 sec,29.3715603894584
1.005 sec,33.4871101794785
1.006 sec,33.527631964524
1.007 sec,35.2532289968686
1.008 sec,38.2767105545857
1.009 sec,40.6542309270966
1.01 sec,41.236998407447
1.011 sec,41.2134546904133
1.012 sec,42.1226597999315
1.013 sec,42.5263135977302
1.014 sec,40.9568224724306
1.015 sec,39.7429561068153
1.016 sec,37.3055932595121
1.017 sec,34.8426410509332
1.018 sec,34.0062136734189
1.019 sec,41.5434851742253
1.02 sec,38.8635866925674
1.021 sec,41.2510395983478
1.022 sec,39.4244420149763
1.023 sec,38.7579885968548
1.024 sec,36.3101192017754
1.025 sec,34.3295245782333
1.026 sec,31.6064101117265
1.027 sec,35.7970213824444
1.028 sec,37.2210660236881
1.029 sec,38.6204993543242
1.03 sec,39.8741180569098
1.031 sec,42.1008018415265
1.032 sec,42.3825215267829
1.033 sec,40.2482477363667
1.034 sec,42.0809408504449
1.035 sec,42.2046898761409
1.036 sec,40.2503015596566
1.037 sec,36.8478125951391
1.038 sec,34.8491948582932
1.039 sec,35.1299966629716
1.04 sec,29.8503085728265
1.041 sec,35.6460287884599
1.042 sec,32.8574903429235
1.043 sec,34.4108588981752
1.044 sec,30.6124574109056
1.045 sec,29.499067936692
1.046 sec,28.1579598464614
1.047 sec,27.434370605367
1.048 sec,30.630738274251
1.049 sec,31.4284620403541
1.05 sec,32.5036138642031
1.051 sec,34.7880086663682
1.052 sec,35.3842648813157
1.053 sec,35.5636840632032
1.054 sec,35.6860433733936
1.055 sec,34.1690940335222
1.056 sec,34.1672794510962
1.057 sec,33.4114634657457
1.058 sec,33.0813575330904
1.059 sec,29.6344792130505
1.06 sec,28.7668562964675
1.061 sec,35.184376077776
1.062 sec,35.9810286136941
1.063 sec,33.9109520002213
1.064 sec,35.3657094548539
1.065 sec,30.4756015368979
1.066 sec,28.5438968031778
1.067 sec,31.5426365708762
1.068 sec,33.4010498043899
1.069 sec,35.8550969087202
1.07 sec,38.2514884529114
1.071 sec,40.7925070929259
1.072 sec,41.2828647217285
1.073 sec,41.0325748981983
1.074 sec,40.6049589256595
1.075 sec,41.0717600532219
1.076 sec,42.3495906908188
1.077 sec,39.9183617389189
1.078 sec,38.6084927014602
1.079 sec,37.398031673367
1.08 sec,35.3471910314762
1.081 sec,42.197580739918
1.082 sec,40.9516553441114
1.083 sec,41.1802527037986
1.084 sec,41.6275964951152
1.085 sec,38.8692841337298
1.086 sec,35.5710901730832
1.087 sec,32.5359738293399
1.088 sec,31.6990993852673
1.089 sec,32.1917614306637
1.09 sec,35.5898615032279
1.091 sec,34.5185746284536
1.092 sec,40.0435139517692
1.093 sec,40.4409470421669
1.094 sec,40.3573612382493
1.095 sec,42.4339335953327
1.096 sec,41.9012920431875
1.097 sec,42.1700140706977
1.098 sec,40.1094354901024
1.099 sec,37.2294714998407
1.1 sec,36.5351602725179
1.101 sec,34.5855044339148
1.102 sec,30.663931921497
1.103 sec,35.5032825286368
1.104 sec,35.3119644547425
1.105 sec,33.4999306276156
1.106 sec,33.7843989869803
1.107 sec,29.5691428317558
1.108 sec,28.3314023936551
1.109 sec,27.4867878652484
1.11 sec,26.6253616343855
1.111 sec,28.9282289249196
1.112 sec,31.4814407342928
1.113 sec,32.4700092474807
1.114 sec,35.3173410432392
1.115 sec,35.7303555739603
1.116 sec,34.0127378857726
1.117 sec,36.5105111234501
1.118 sec,36.3592529723549
1.119 sec,34.8960296456819
1.12 sec,33.4366128606318
1.121 sec,30.2171240722495
1.122 sec,27.539880528783
1.123 sec,35.8571025630735
1.124 sec,36.3229739696507
1.125 sec,34.3996492045492
1.126 sec,32.5789208470227
1.127 sec,32.9354858038206
1.128 sec,32.196501853139
1.129 sec,27.5383327902629
1.13 sec,32.1209561887922
1.131 sec,33.2285647051041
1.132 sec,36.9469517092484
1.133 sec,39.1494793020226
1.134 sec,41.3909234397992
1.135 sec,39.1612215585343
1.136 sec,42.1408376246785
1.137 sec,41.610750987673
1.138 sec,40.9824021159396
1.139 sec,42.947610468424
1.14 sec,40.2976345296338
1.141 sec,38.4541221001439
1.142 sec,35.4540679191777
1.143 sec,32.2457683392817
1.144 sec,40.3263239759147
1.145 sec,40.3831416947149
1.146 sec,40.9326851869346
1.147 sec,39.2457480095547
1.148 sec,38.6843196347492
1.149 sec,34.8061336220502
1.15 sec,34.2637853306255
1.151 sec,32.9406057461271
1.152 sec,33.2639627953136
1.153 sec,36.447151199269
1.154 sec,37.3860629365087
1.155 sec,39.9528066569156
1.156 sec,42.7636655453083
1.157 sec,43.1046972565777
1.158 sec,41.8764124358314
1.159 sec,41.7749243850121
1.16 sec,41.597894528572
1.161 sec,38.9722828700987
1.162 sec,37.8474576983889
1.163 sec,35.3275491414849
1.164 sec,33.5444006308611
1.165 sec,28.9188618560289
1.166 sec,34.5457069854093
1.167 sec,33.6619470054423
1.168 sec,34.9914048033344
1.169 sec,32.4882465829854
1.17 sec,30.3507094340235
1.171 sec,27.6261176519194
1.172 sec,25.7603828354953
1.173 sec,28.1916321280732
1.174 sec,30.4608194166436
1.175 sec,32.9753613137718
1.176 sec,33.5967279205415
1.177 sec,34.4239727427292
1.178 sec,36.2953410245113
1.179 sec,35.3036513283649
1.18 sec,36.1942120169769
1.181 sec,33.0752691729018
1.182 sec,32.3793598600028
1.183 sec,31.6697141867308
1.184 sec,29.8107571296717
1.185 sec,27.1440374889761
1.186 sec,34.9194568699116
1.187 sec,35.4565210725979
1.188 sec,34.9156864608675
1.189 sec,33.2816180758514
1.19 sec,33.851467604021
1.191 sec,31.7148114000566
1.192 sec,28.2737586218433
1.193 sec,32.3424858083104
1.194 sec,35.3829056391225
1.195 sec,38.7485516317952
1.196 sec,38.2497081659568
1.197 sec,40.5557770522961
1.198 sec,41.8167408837328
1.199 sec,41.0109187924055
1.2 sec,41.3861169798242
